"","1","2"
"探近",1.07019402617695e-05,0
"探明",1.07019402617695e-05,0
"唐港",1.07019402617695e-05,0
"唐县",1.07019402617695e-05,0
"唐宗宋",1.07019402617695e-05,0
"逃生",1.07019402617695e-05,0
"逃时",1.07019402617695e-05,0
"陶然",1.07019402617695e-05,0
"讨薪",1.07019402617695e-05,0
"套单",1.07019402617695e-05,0
"特称",1.07019402617695e-05,0
"特蕾莎",1.07019402617695e-05,0
"特里亚",1.07019402617695e-05,0
"特训",1.07019402617695e-05,0
"特种",1.07019402617695e-05,0
"梯次",1.07019402617695e-05,0
"提长",1.07019402617695e-05,0
"提供线索",1.07019402617695e-05,0
"提前完成",1.07019402617695e-05,0
"提税",1.07019402617695e-05,0
"提振美指",1.07019402617695e-05,0
"提振月",1.07019402617695e-05,0
"提振着",1.07019402617695e-05,0
"体会",1.07019402617695e-05,0
"体积",1.07019402617695e-05,0
"体行",1.07019402617695e-05,0
"体在",1.07019402617695e-05,0
"体中",1.07019402617695e-05,0
"天可",1.07019402617695e-05,0
"天里",1.07019402617695e-05,0
"天命有归",1.07019402617695e-05,0
"天奇",1.07019402617695e-05,0
"天眼",1.07019402617695e-05,0
"天意",1.07019402617695e-05,0
"添堵",1.07019402617695e-05,0
"挑大梁",1.07019402617695e-05,0
"挑站",1.07019402617695e-05,0
"条期",1.07019402617695e-05,0
"跳出",1.07019402617695e-05,0
"贴合",1.07019402617695e-05,0
"贴切",1.07019402617695e-05,0
"听严",1.07019402617695e-05,0
"停下",1.07019402617695e-05,0
"庭审",1.07019402617695e-05,0
"通的东",1.07019402617695e-05,0
"通过发行",1.07019402617695e-05,0
"通盘考虑",1.07019402617695e-05,0
"通气会",1.07019402617695e-05,0
"通勤",1.07019402617695e-05,0
"通扫",1.07019402617695e-05,0
"通是",1.07019402617695e-05,0
"通往",1.07019402617695e-05,0
"通则",1.07019402617695e-05,0
"通涨",1.07019402617695e-05,0
"同号",1.07019402617695e-05,0
"同类",1.07019402617695e-05,0
"同时关注",1.07019402617695e-05,0
"同时性",1.07019402617695e-05,0
"同一时间",1.07019402617695e-05,0
"同一天",1.07019402617695e-05,0
"铜于",1.07019402617695e-05,0
"统计数据显示",1.07019402617695e-05,0
"投错",1.07019402617695e-05,0
"投否",1.07019402617695e-05,0
"投个券",1.07019402617695e-05,0
"投能",1.07019402617695e-05,0
"投票决定",1.07019402617695e-05,0
"投入使用",1.07019402617695e-05,0
"投射",1.07019402617695e-05,0
"投资高手",1.07019402617695e-05,0
"投资管理公司",1.07019402617695e-05,0
"投资规模",1.07019402617695e-05,0
"投资家",1.07019402617695e-05,0
"投资界",1.07019402617695e-05,0
"投资性需求",1.07019402617695e-05,0
"头上",1.07019402617695e-05,0
"头像",1.07019402617695e-05,0
"透入",1.07019402617695e-05,0
"突发事件",1.07019402617695e-05,0
"图鉴",1.07019402617695e-05,0
"图偏",1.07019402617695e-05,0
"图破",1.07019402617695e-05,0
"图双针",1.07019402617695e-05,0
"途中",1.07019402617695e-05,0
"土储要",1.07019402617695e-05,0
"土地出让",1.07019402617695e-05,0
"土耳",1.07019402617695e-05,0
"土方",1.07019402617695e-05,0
"团圆节",1.07019402617695e-05,0
"推荐股票",1.07019402617695e-05,0
"推手",1.07019402617695e-05,0
"推特中",1.07019402617695e-05,0
"推文对",1.07019402617695e-05,0
"推卸",1.07019402617695e-05,0
"推一拉",1.07019402617695e-05,0
"颓软",1.07019402617695e-05,0
"退休金",1.07019402617695e-05,0
"吞并",1.07019402617695e-05,0
"吞回",1.07019402617695e-05,0
"拖泥带水",1.07019402617695e-05,0
"托着",1.07019402617695e-05,0
"脱敏",1.07019402617695e-05,0
"脱身",1.07019402617695e-05,0
"脱实",1.07019402617695e-05,0
"脱手",1.07019402617695e-05,0
"挖坑",1.07019402617695e-05,0
"挖人",1.07019402617695e-05,0
"外汇交易中心",1.07019402617695e-05,0
"外教",1.07019402617695e-05,0
"外力",1.07019402617695e-05,0
"外推法",1.07019402617695e-05,0
"外溢",1.07019402617695e-05,0
"玩忽职守",1.07019402617695e-05,0
"玩坏",1.07019402617695e-05,0
"万圣节",1.07019402617695e-05,0
"万事",1.07019402617695e-05,0
"万余个",1.07019402617695e-05,0
"王嘉惠",1.07019402617695e-05,0
"王嘉庆",1.07019402617695e-05,0
"王健",1.07019402617695e-05,0
"王敬",1.07019402617695e-05,0
"王群航",1.07019402617695e-05,0
"王月松",1.07019402617695e-05,0
"网口",1.07019402617695e-05,0
"网银",1.07019402617695e-05,0
"威尔士",1.07019402617695e-05,0
"威尼斯",1.07019402617695e-05,0
"威士忌",1.07019402617695e-05,0
"微乎其微",1.07019402617695e-05,0
"微型",1.07019402617695e-05,0
"危机四伏",1.07019402617695e-05,0
"危机意识",1.07019402617695e-05,0
"危急情况",1.07019402617695e-05,0
"围堵",1.07019402617695e-05,0
"为本",1.07019402617695e-05,0
"为单",1.07019402617695e-05,0
"为抵押",1.07019402617695e-05,0
"为份",1.07019402617695e-05,0
"为国",1.07019402617695e-05,0
"为净",1.07019402617695e-05,0
"为啥",1.07019402617695e-05,0
"为时尚早",1.07019402617695e-05,0
"为数不多",1.07019402617695e-05,0
"为王",1.07019402617695e-05,0
"为宗",1.07019402617695e-05,0
"维特",1.07019402617695e-05,0
"委副",1.07019402617695e-05,0
"委外",1.07019402617695e-05,0
"委婉",1.07019402617695e-05,0
"伟民",1.07019402617695e-05,0
"尾活",1.07019402617695e-05,0
"尾期",1.07019402617695e-05,0
"未公开",1.07019402617695e-05,0
"未来收益",1.07019402617695e-05,0
"未年",1.07019402617695e-05,0
"未上市",1.07019402617695e-05,0
"未遂",1.07019402617695e-05,0
"魏韦新",1.07019402617695e-05,0
"魏武挥",1.07019402617695e-05,0
"位订",1.07019402617695e-05,0
"位和前",1.07019402617695e-05,0
"位后",1.07019402617695e-05,0
"位有",1.07019402617695e-05,0
"文案",1.07019402617695e-05,0
"文峰",1.07019402617695e-05,0
"文金会",1.07019402617695e-05,0
"文旅",1.07019402617695e-05,0
"文体",1.07019402617695e-05,0
"闻所未闻",1.07019402617695e-05,0
"稳价",1.07019402617695e-05,0
"稳中",1.07019402617695e-05,0
"稳中有降",1.07019402617695e-05,0
"我发",1.07019402617695e-05,0
"我画",1.07019402617695e-05,0
"我起",1.07019402617695e-05,0
"我用",1.07019402617695e-05,0
"斡旋",1.07019402617695e-05,0
"握住",1.07019402617695e-05,0
"乌合之众",1.07019402617695e-05,0
"乌鲁木齐",1.07019402617695e-05,0
"无常",1.07019402617695e-05,0
"无法弥补",1.07019402617695e-05,0
"无反",1.07019402617695e-05,0
"无济于事",1.07019402617695e-05,0
"无穷尽",1.07019402617695e-05,0
"无锡",1.07019402617695e-05,0
"无限风光",1.07019402617695e-05,0
"无烟煤",1.07019402617695e-05,0
"无言以对",1.07019402617695e-05,0
"无一幸免",1.07019402617695e-05,0
"无用功",1.07019402617695e-05,0
"吴凌",1.07019402617695e-05,0
"毋须",1.07019402617695e-05,0
"五百强",1.07019402617695e-05,0
"五大",1.07019402617695e-05,0
"五龙",1.07019402617695e-05,0
"五年期",1.07019402617695e-05,0
"五期",1.07019402617695e-05,0
"五岁",1.07019402617695e-05,0
"五位",1.07019402617695e-05,0
"五项",1.07019402617695e-05,0
"五星",1.07019402617695e-05,0
"五一",1.07019402617695e-05,0
"五月花",1.07019402617695e-05,0
"五壮士",1.07019402617695e-05,0
"误差",1.07019402617695e-05,0
"误会",1.07019402617695e-05,0
"西非",1.07019402617695e-05,0
"西街",1.07019402617695e-05,0
"西山",1.07019402617695e-05,0
"稀缺资源",1.07019402617695e-05,0
"稀土矿",1.07019402617695e-05,0
"喜好",1.07019402617695e-05,0
"洗牌",1.07019402617695e-05,0
"洗钱",1.07019402617695e-05,0
"戏耍",1.07019402617695e-05,0
"细化",1.07019402617695e-05,0
"细算",1.07019402617695e-05,0
"细细",1.07019402617695e-05,0
"下半月",1.07019402617695e-05,0
"下场",1.07019402617695e-05,0
"下车",1.07019402617695e-05,0
"下城",1.07019402617695e-05,0
"下达",1.07019402617695e-05,0
"下调到",1.07019402617695e-05,0
"下降时",1.07019402617695e-05,0
"下看",1.07019402617695e-05,0
"下可看",1.07019402617695e-05,0
"下破后",1.07019402617695e-05,0
"下破前",1.07019402617695e-05,0
"下日",1.07019402617695e-05,0
"下太多",1.07019402617695e-05,0
"下脱",1.07019402617695e-05,0
"下新",1.07019402617695e-05,0
"下性",1.07019402617695e-05,0
"下一波",1.07019402617695e-05,0
"下意识",1.07019402617695e-05,0
"夏海均",1.07019402617695e-05,0
"夏洛克",1.07019402617695e-05,0
"夏心",1.07019402617695e-05,0
"夏休",1.07019402617695e-05,0
"吓人",1.07019402617695e-05,0
"先多",1.07019402617695e-05,0
"先升后",1.07019402617695e-05,0
"先往",1.07019402617695e-05,0
"先湛有",1.07019402617695e-05,0
"先正达",1.07019402617695e-05,0
"先走",1.07019402617695e-05,0
"显现出",1.07019402617695e-05,0
"显眼",1.07019402617695e-05,0
"险破",1.07019402617695e-05,0
"险失",1.07019402617695e-05,0
"现金流入",1.07019402617695e-05,0
"现金余额",1.07019402617695e-05,0
"现况",1.07019402617695e-05,0
"现年",1.07019402617695e-05,0
"现身",1.07019402617695e-05,0
"线材",1.07019402617695e-05,0
"线和斐波",1.07019402617695e-05,0
"线后",1.07019402617695e-05,0
"线连阴",1.07019402617695e-05,0
"线千二",1.07019402617695e-05,0
"线三连",1.07019402617695e-05,0
"线小有",1.07019402617695e-05,0
"线以",1.07019402617695e-05,0
"线于",1.07019402617695e-05,0
"相差不大",1.07019402617695e-05,0
"相对有利",1.07019402617695e-05,0
"相辅相成",1.07019402617695e-05,0
"相关措施",1.07019402617695e-05,0
"相关度",1.07019402617695e-05,0
"相关机构",1.07019402617695e-05,0
"相关因素",1.07019402617695e-05,0
"相互尊重",1.07019402617695e-05,0
"相见",1.07019402617695e-05,0
"相识",1.07019402617695e-05,0
"相通",1.07019402617695e-05,0
"相遇",1.07019402617695e-05,0
"相悖",1.07019402617695e-05,0
"香港回归",1.07019402617695e-05,0
"香烟",1.07019402617695e-05,0
"香饽饽",1.07019402617695e-05,0
"详解",1.07019402617695e-05,0
"详情",1.07019402617695e-05,0
"想说",1.07019402617695e-05,0
"想着",1.07019402617695e-05,0
"项目融资",1.07019402617695e-05,0
"项目预计",1.07019402617695e-05,0
"橡皮筋",1.07019402617695e-05,0
"向好",1.07019402617695e-05,0
"向来",1.07019402617695e-05,0
"向下调整",1.07019402617695e-05,0
"向银行",1.07019402617695e-05,0
"向着",1.07019402617695e-05,0
"萧条的",1.07019402617695e-05,0
"销声匿迹",1.07019402617695e-05,0
"消费信贷",1.07019402617695e-05,0
"消极影响",1.07019402617695e-05,0
"消停",1.07019402617695e-05,0
"小编",1.07019402617695e-05,0
"小倒",1.07019402617695e-05,0
"小岛",1.07019402617695e-05,0
"小弟",1.07019402617695e-05,0
"小额贷款",1.07019402617695e-05,0
"小公司",1.07019402617695e-05,0
"小看",1.07019402617695e-05,0
"小视频",1.07019402617695e-05,0
"小学生",1.07019402617695e-05,0
"小周",1.07019402617695e-05,0
"小周成",1.07019402617695e-05,0
"校区",1.07019402617695e-05,0
"效益型",1.07019402617695e-05,0
"携程",1.07019402617695e-05,0
"斜率",1.07019402617695e-05,0
"写的",1.07019402617695e-05,0
"新格局",1.07019402617695e-05,0
"新货币",1.07019402617695e-05,0
"新机制",1.07019402617695e-05,0
"新晋",1.07019402617695e-05,0
"新浪潮",1.07019402617695e-05,0
"新利率",1.07019402617695e-05,0
"新罗",1.07019402617695e-05,0
"新世界",1.07019402617695e-05,0
"新西兰",1.07019402617695e-05,0
"新鲜出炉",1.07019402617695e-05,0
"新鲜事",1.07019402617695e-05,0
"新行情",1.07019402617695e-05,0
"新阳",1.07019402617695e-05,0
"心动",1.07019402617695e-05,0
"心量",1.07019402617695e-05,0
"心路历程",1.07019402617695e-05,0
"信贷危机",1.07019402617695e-05,0
"信及",1.07019402617695e-05,0
"信件",1.07019402617695e-05,0
"信评",1.07019402617695e-05,0
"信用贷款",1.07019402617695e-05,0
"信用度",1.07019402617695e-05,0
"信璞",1.07019402617695e-05,0
"星星",1.07019402617695e-05,0
"兴趣缺失",1.07019402617695e-05,0
"兴证",1.07019402617695e-05,0
"刑事犯罪",1.07019402617695e-05,0
"刑侦",1.07019402617695e-05,0
"行等",1.07019402617695e-05,0
"行政权",1.07019402617695e-05,0
"醒醒",1.07019402617695e-05,0
"性别",1.07019402617695e-05,0
"性能",1.07019402617695e-05,0
"性骚扰",1.07019402617695e-05,0
"汹涌",1.07019402617695e-05,0
"雄起",1.07019402617695e-05,0
"熊冠",1.07019402617695e-05,0
"休假",1.07019402617695e-05,0
"修受",1.07019402617695e-05,0
"修宪",1.07019402617695e-05,0
"修养",1.07019402617695e-05,0
"需不分",1.07019402617695e-05,0
"需承担",1.07019402617695e-05,0
"需从",1.07019402617695e-05,0
"需多",1.07019402617695e-05,0
"需破千二",1.07019402617695e-05,0
"需破位",1.07019402617695e-05,0
"需提交",1.07019402617695e-05,0
"需要提供",1.07019402617695e-05,0
"需在",1.07019402617695e-05,0
"虚名",1.07019402617695e-05,0
"徐汇",1.07019402617695e-05,0
"徐景中",1.07019402617695e-05,0
"许巳阳",1.07019402617695e-05,0
"许下",1.07019402617695e-05,0
"蓄量",1.07019402617695e-05,0
"蓄量续",1.07019402617695e-05,0
"蓄势待发",1.07019402617695e-05,0
"畜禽",1.07019402617695e-05,0
"轩然大波",1.07019402617695e-05,0
"宣泄",1.07019402617695e-05,0
"玄武门",1.07019402617695e-05,0
"选手",1.07019402617695e-05,0
"选择地",1.07019402617695e-05,0
"血本无归",1.07019402617695e-05,0
"血洗",1.07019402617695e-05,0
"寻找机会",1.07019402617695e-05,0
"压倒",1.07019402617695e-05,0
"压垮",1.07019402617695e-05,0
"压迫",1.07019402617695e-05,0
"压着",1.07019402617695e-05,0
"雅洁",1.07019402617695e-05,0
"烟消云散",1.07019402617695e-05,0
"严弘",1.07019402617695e-05,0
"严峻",1.07019402617695e-05,0
"严峻考验",1.07019402617695e-05,0
"严密性",1.07019402617695e-05,0
"严重超买",1.07019402617695e-05,0
"严重性",1.07019402617695e-05,0
"研究者",1.07019402617695e-05,0
"延迟",1.07019402617695e-05,0
"延绵",1.07019402617695e-05,0
"言说",1.07019402617695e-05,0
"掩盖",1.07019402617695e-05,0
"眼光",1.07019402617695e-05,0
"眼花缭乱",1.07019402617695e-05,0
"眼前一亮",1.07019402617695e-05,0
"央行票据",1.07019402617695e-05,0
"央行宣布",1.07019402617695e-05,0
"杨少忆",1.07019402617695e-05,0
"杨伟",1.07019402617695e-05,0
"扬眉吐气",1.07019402617695e-05,0
"羊群",1.07019402617695e-05,0
"洋红",1.07019402617695e-05,0
"洋酒",1.07019402617695e-05,0
"阳包",1.07019402617695e-05,0
"氧化",1.07019402617695e-05,0
"养不起",1.07019402617695e-05,0
"养老保险",1.07019402617695e-05,0
"养命",1.07019402617695e-05,0
"摇号",1.07019402617695e-05,0
"咬合",1.07019402617695e-05,0
"要不然",1.07019402617695e-05,0
"要接",1.07019402617695e-05,0
"要启稳",1.07019402617695e-05,0
"要三迁",1.07019402617695e-05,0
"要往",1.07019402617695e-05,0
"要务",1.07019402617695e-05,0
"要逐步",1.07019402617695e-05,0
"野村",1.07019402617695e-05,0
"也备",1.07019402617695e-05,0
"也助",1.07019402617695e-05,0
"业务发展",1.07019402617695e-05,0
"业务员",1.07019402617695e-05,0
"业余时间",1.07019402617695e-05,0
"液化",1.07019402617695e-05,0
"一般性",1.07019402617695e-05,0
"一帮",1.07019402617695e-05,0
"一波空",1.07019402617695e-05,0
"一不小心",1.07019402617695e-05,0
"一层楼",1.07019402617695e-05,0
"一次次",1.07019402617695e-05,0
"一大截",1.07019402617695e-05,0
"一单",1.07019402617695e-05,0
"一定量",1.07019402617695e-05,0
"一栋",1.07019402617695e-05,0
"一段话",1.07019402617695e-05,0
"一段距离",1.07019402617695e-05,0
"一顿",1.07019402617695e-05,0
"一二三四",1.07019402617695e-05,0
"一发",1.07019402617695e-05,0
"一反常态",1.07019402617695e-05,0
"一高",1.07019402617695e-05,0
"一个月时间",1.07019402617695e-05,0
"一会",1.07019402617695e-05,0
"一会儿",1.07019402617695e-05,0
"一家独大",1.07019402617695e-05,0
"一家之言",1.07019402617695e-05,0
"一见底",1.07019402617695e-05,0
"一脚",1.07019402617695e-05,0
"一节",1.07019402617695e-05,0
"一举突破",1.07019402617695e-05,0
"一看",1.07019402617695e-05,0
"一口气",1.07019402617695e-05,0
"一来",1.07019402617695e-05,0
"一览",1.07019402617695e-05,0
"一浪后",1.07019402617695e-05,0
"一连串",1.07019402617695e-05,0
"一两家",1.07019402617695e-05,0
"一辆",1.07019402617695e-05,0
"一聊",1.07019402617695e-05,0
"一路下跌",1.07019402617695e-05,0
"一幕",1.07019402617695e-05,0
"一票制",1.07019402617695e-05,0
"一去不复返",1.07019402617695e-05,0
"一人",1.07019402617695e-05,0
"一世",1.07019402617695e-05,0
"一双",1.07019402617695e-05,0
"一说",1.07019402617695e-05,0
"一万二",1.07019402617695e-05,0
"一下周",1.07019402617695e-05,0
"一氧化碳",1.07019402617695e-05,0
"一月底",1.07019402617695e-05,0
"一站",1.07019402617695e-05,0
"一整天",1.07019402617695e-05,0
"一正",1.07019402617695e-05,0
"一蹶不振",1.07019402617695e-05,0
"依存度",1.07019402617695e-05,0
"依法设立",1.07019402617695e-05,0
"依附",1.07019402617695e-05,0
"依附性",1.07019402617695e-05,0
"依赖度",1.07019402617695e-05,0
"伊始",1.07019402617695e-05,0
"遗漏",1.07019402617695e-05,0
"疑云",1.07019402617695e-05,0
"宜静待",1.07019402617695e-05,0
"宜兴",1.07019402617695e-05,0
"已大",1.07019402617695e-05,0
"已到",1.07019402617695e-05,0
"已经不大",1.07019402617695e-05,0
"已经得到了",1.07019402617695e-05,0
"已下",1.07019402617695e-05,0
"已形",1.07019402617695e-05,0
"以空",1.07019402617695e-05,0
"以逆",1.07019402617695e-05,0
"以庞",1.07019402617695e-05,0
"以千二",1.07019402617695e-05,0
"以双隆",1.07019402617695e-05,0
"以牙还牙",1.07019402617695e-05,0
"以阳柱",1.07019402617695e-05,0
"易经",1.07019402617695e-05,0
"易顺",1.07019402617695e-05,0
"易战",1.07019402617695e-05,0
"亿次",1.07019402617695e-05,0
"亿多美元",1.07019402617695e-05,0
"亿美金",1.07019402617695e-05,0
"亿平",1.07019402617695e-05,0
"亿支",1.07019402617695e-05,0
"意料之外",1.07019402617695e-05,0
"意义重大",1.07019402617695e-05,0
"义无反顾",1.07019402617695e-05,0
"异地",1.07019402617695e-05,0
"异动",1.07019402617695e-05,0
"因存托",1.07019402617695e-05,0
"因美中",1.07019402617695e-05,0
"因外",1.07019402617695e-05,0
"因消息",1.07019402617695e-05,0
"因因",1.07019402617695e-05,0
"因月",1.07019402617695e-05,0
"音译",1.07019402617695e-05,0
"阴星线",1.07019402617695e-05,0
"阴续量",1.07019402617695e-05,0
"阴一",1.07019402617695e-05,0
"阴住",1.07019402617695e-05,0
"银监局",1.07019402617695e-05,0
"银隆",1.07019402617695e-05,0
"银行服务",1.07019402617695e-05,0
"银行体系",1.07019402617695e-05,0
"银行资产",1.07019402617695e-05,0
"银叶",1.07019402617695e-05,0
"尹克",1.07019402617695e-05,0
"引渡",1.07019402617695e-05,0
"引人",1.07019402617695e-05,0
"引人入胜",1.07019402617695e-05,0
"引资",1.07019402617695e-05,0
"隐现",1.07019402617695e-05,0
"印聊",1.07019402617695e-05,0
"英格兰",1.07019402617695e-05,0
"英明",1.07019402617695e-05,0
"英退",1.07019402617695e-05,0
"英语口语",1.07019402617695e-05,0
"应付账款",1.07019402617695e-05,0
"应该承担",1.07019402617695e-05,0
"应积极",1.07019402617695e-05,0
"应尽",1.07019402617695e-05,0
"应邀",1.07019402617695e-05,0
"赢得好评",1.07019402617695e-05,0
"影中",1.07019402617695e-05,0
"硬伤",1.07019402617695e-05,0
"硬挺",1.07019402617695e-05,0
"硬指标",1.07019402617695e-05,0
"涌起",1.07019402617695e-05,0
"永泰",1.07019402617695e-05,0
"永续",1.07019402617695e-05,0
"用车",1.07019402617695e-05,0
"用电",1.07019402617695e-05,0
"用电量",1.07019402617695e-05,0
"用沪深",1.07019402617695e-05,0
"用粮",1.07019402617695e-05,0
"尤里卡",1.07019402617695e-05,0
"由布林",1.07019402617695e-05,0
"由年",1.07019402617695e-05,0
"由强",1.07019402617695e-05,0
"由正",1.07019402617695e-05,0
"犹如",1.07019402617695e-05,0
"犹豫不决",1.07019402617695e-05,0
"油高企",1.07019402617695e-05,0
"油罐",1.07019402617695e-05,0
"油价为",1.07019402617695e-05,0
"油钱",1.07019402617695e-05,0
"有别于",1.07019402617695e-05,0
"有长",1.07019402617695e-05,0
"有传",1.07019402617695e-05,0
"有待于",1.07019402617695e-05,0
"有的是",1.07019402617695e-05,0
"有底",1.07019402617695e-05,0
"有刚",1.07019402617695e-05,0
"有害",1.07019402617695e-05,0
"有害物质",1.07019402617695e-05,0
"有户",1.07019402617695e-05,0
"有利条件",1.07019402617695e-05,0
"有利有弊",1.07019402617695e-05,0
"有三",1.07019402617695e-05,0
"有三种",1.07019402617695e-05,0
"有生以来",1.07019402617695e-05,0
"有升",1.07019402617695e-05,0
"有数",1.07019402617695e-05,0
"有四到",1.07019402617695e-05,0
"有太多",1.07019402617695e-05,0
"有误",1.07019402617695e-05,0
"有线电视",1.07019402617695e-05,0
"有效途径",1.07019402617695e-05,0
"有幸",1.07019402617695e-05,0
"有折",1.07019402617695e-05,0
"有悖",1.07019402617695e-05,0
"右翼",1.07019402617695e-05,0
"于瑞郎",1.07019402617695e-05,0
"于座",1.07019402617695e-05,0
"余条",1.07019402617695e-05,0
"鱼粉",1.07019402617695e-05,0
"鱼小虾",1.07019402617695e-05,0
"郁亮用",1.07019402617695e-05,0
"遇害案",1.07019402617695e-05,0
"遇上",1.07019402617695e-05,0
"愈加",1.07019402617695e-05,0
"欲知",1.07019402617695e-05,0
"寓意",1.07019402617695e-05,0
"预收账款",1.07019402617695e-05,0
"预售",1.07019402617695e-05,0
"预算案",1.07019402617695e-05,0
"元首",1.07019402617695e-05,0
"袁隆平",1.07019402617695e-05,0
"原光",1.07019402617695e-05,0
"原话",1.07019402617695e-05,0
"原谅",1.07019402617695e-05,0
"原意",1.07019402617695e-05,0
"远超过",1.07019402617695e-05,0
"远期市场",1.07019402617695e-05,0
"远亲",1.07019402617695e-05,0
"远途",1.07019402617695e-05,0
"约等于",1.07019402617695e-05,0
"约束性",1.07019402617695e-05,0
"约元",1.07019402617695e-05,0
"越野车",1.07019402617695e-05,0
"跃居",1.07019402617695e-05,0
"跃跃欲试",1.07019402617695e-05,0
"岳德生",1.07019402617695e-05,0
"运行态势",1.07019402617695e-05,0
"运行效率",1.07019402617695e-05,0
"运营管理",1.07019402617695e-05,0
"运营业",1.07019402617695e-05,0
"运至",1.07019402617695e-05,0
"晕头转向",1.07019402617695e-05,0
"杂乱",1.07019402617695e-05,0
"再度小幅",1.07019402617695e-05,0
"再临",1.07019402617695e-05,0
"在乎",1.07019402617695e-05,0
"在贸",1.07019402617695e-05,0
"在品种上",1.07019402617695e-05,0
"在上文",1.07019402617695e-05,0
"在售",1.07019402617695e-05,0
"暂且",1.07019402617695e-05,0
"暂时性",1.07019402617695e-05,0
"暂以",1.07019402617695e-05,0
"早段",1.07019402617695e-05,0
"早有",1.07019402617695e-05,0
"早于",1.07019402617695e-05,0
"造芯",1.07019402617695e-05,0
"造纸",1.07019402617695e-05,0
"责编",1.07019402617695e-05,0
"择高",1.07019402617695e-05,0
"则以",1.07019402617695e-05,0
"怎样才能",1.07019402617695e-05,0
"增长态势",1.07019402617695e-05,0
"增肌",1.07019402617695e-05,0
"增强版",1.07019402617695e-05,0
"扎实",1.07019402617695e-05,0
"乍一看",1.07019402617695e-05,0
"诈骗案",1.07019402617695e-05,0
"债基",1.07019402617695e-05,0
"债券发行",1.07019402617695e-05,0
"债务工具",1.07019402617695e-05,0
"债务利息",1.07019402617695e-05,0
"债项",1.07019402617695e-05,0
"崭新",1.07019402617695e-05,0
"展缓",1.07019402617695e-05,0
"占比",1.07019402617695e-05,0
"占率",1.07019402617695e-05,0
"占优势",1.07019402617695e-05,0
"战从",1.07019402617695e-05,0
"战打",1.07019402617695e-05,0
"战斗",1.07019402617695e-05,0
"战斗机",1.07019402617695e-05,0
"战而",1.07019402617695e-05,0
"战略决策",1.07019402617695e-05,0
"战使",1.07019402617695e-05,0
"战事",1.07019402617695e-05,0
"战投",1.07019402617695e-05,0
"站岗",1.07019402617695e-05,0
"张华宇",1.07019402617695e-05,0
"张桓",1.07019402617695e-05,0
"张林磊",1.07019402617695e-05,0
"张强",1.07019402617695e-05,0
"张青松",1.07019402617695e-05,0
"张旭",1.07019402617695e-05,0
"张琦",1.07019402617695e-05,0
"涨单",1.07019402617695e-05,0
"涨幅较小",1.07019402617695e-05,0
"涨个",1.07019402617695e-05,0
"涨破",1.07019402617695e-05,0
"账未",1.07019402617695e-05,0
"招募",1.07019402617695e-05,0
"找来",1.07019402617695e-05,0
"赵光义",1.07019402617695e-05,0
"赵匡胤",1.07019402617695e-05,0
"照此",1.07019402617695e-05,0
"照月",1.07019402617695e-05,0
"兆富",1.07019402617695e-05,0
"兆易",1.07019402617695e-05,0
"遮遮掩掩",1.07019402617695e-05,0
"折价",1.07019402617695e-05,0
"折磨",1.07019402617695e-05,0
"折线",1.07019402617695e-05,0
"折戟",1.07019402617695e-05,0
"蛰伏",1.07019402617695e-05,0
"这辈子",1.07019402617695e-05,0
"这比前",1.07019402617695e-05,0
"这段",1.07019402617695e-05,0
"这较",1.07019402617695e-05,0
"这轮",1.07019402617695e-05,0
"这篇",1.07019402617695e-05,0
"这群人",1.07019402617695e-05,0
"这人",1.07019402617695e-05,0
"这三",1.07019402617695e-05,0
"这时",1.07019402617695e-05,0
"这是年",1.07019402617695e-05,0
"这下子",1.07019402617695e-05,0
"这项",1.07019402617695e-05,0
"这些银行",1.07019402617695e-05,0
"这一关",1.07019402617695e-05,0
"这一市场",1.07019402617695e-05,0
"这一仗",1.07019402617695e-05,0
"这阵",1.07019402617695e-05,0
"珍宝",1.07019402617695e-05,0
"真好",1.07019402617695e-05,0
"枕边",1.07019402617695e-05,0
"震荡触底",1.07019402617695e-05,0
"震幅",1.07019402617695e-05,0
"振荡整理",1.07019402617695e-05,0
"蒸馏",1.07019402617695e-05,0
"整体情况",1.07019402617695e-05,0
"正轨",1.07019402617695e-05,0
"正式成为",1.07019402617695e-05,0
"正式上市",1.07019402617695e-05,0
"正视",1.07019402617695e-05,0
"政策面",1.07019402617695e-05,0
"政经",1.07019402617695e-05,0
"政坛丑闻",1.07019402617695e-05,0
"郑恺",1.07019402617695e-05,0
"证监局",1.07019402617695e-05,0
"证券价格",1.07019402617695e-05,0
"证券监管",1.07019402617695e-05,0
"支付方式",1.07019402617695e-05,0
"支柱产业",1.07019402617695e-05,0
"知豆",1.07019402617695e-05,0
"知合",1.07019402617695e-05,0
"知名企业",1.07019402617695e-05,0
"之变",1.07019402617695e-05,0
"之称",1.07019402617695e-05,0
"之多",1.07019402617695e-05,0
"之火",1.07019402617695e-05,0
"之季",1.07019402617695e-05,0
"之九",1.07019402617695e-05,0
"之旅",1.07019402617695e-05,0
"之少",1.07019402617695e-05,0
"之师",1.07019402617695e-05,0
"之作",1.07019402617695e-05,0
"职场",1.07019402617695e-05,0
"直白",1.07019402617695e-05,0
"直接参与",1.07019402617695e-05,0
"直接判断",1.07019402617695e-05,0
"直接受益",1.07019402617695e-05,0
"殖民地",1.07019402617695e-05,0
"执政党",1.07019402617695e-05,0
